index,speaker_actor_id,speaker_kind,text_normalized,lfl_file,room_id,script_id,object_id,verb_id,opcode,opcode_offset,message_offset
1122,11,direct_actor,That's right.  You are scum!,72.LFL,72,95,-1,-1,0x14,3111,3114
1123,11,direct_actor,"Easily, but I'm feeling generous today, so I'll let you go.",72.LFL,72,95,-1,-1,0x14,3299,3302
1124,1,ego,(I hope your superiors feel as generous!),72.LFL,72,95,-1,-1,0xD8,3363,3365
1125,1,ego,But only if you're still conscious!,72.LFL,72,95,-1,-1,0xD8,3431,3433
1126,11,direct_actor,You disgust me.  Show some backbone!,72.LFL,72,95,-1,-1,0x14,3495,3498
1127,11,direct_actor,Are you trying to flatter me?,72.LFL,72,95,-1,-1,0x14,3549,3552
1128,11,direct_actor,"I am NOT.  And I know how to spell, too!",72.LFL,72,95,-1,-1,0x14,3735,3738
1129,11,direct_actor,You cannot expect to make a fool of me!,72.LFL,72,95,-1,-1,0x14,3793,3796
1130,11,direct_actor,How true.  You may go.,72.LFL,72,95,-1,-1,0x14,3936,3939
1131,11,direct_actor,I tire of this insincerity.,72.LFL,72,95,-1,-1,0x14,3968,3971
1132,1,ego,Then may I express my true feelings?,72.LFL,72,95,-1,-1,0xD8,4000,4002
1133,11,direct_actor,No one passes without authorization!,72.LFL,72,95,-1,-1,0x14,4066,4069
1134,11,direct_actor,I thought you looked familiar!,72.LFL,72,95,-1,-1,0x14,4276,4279
1135,1,ego,Uh-oh!,72.LFL,72,95,-1,-1,0xD8,4311,4313
1136,11,direct_actor,Gestapo?  Captain Kleist said nothing of this.<CTRL1>I will need some proof.,72.LFL,72,95,-1,-1,0x14,4372,4375
1137,11,direct_actor,Gestapo?  Him?  Do you have proof?,72.LFL,72,95,-1,-1,0x14,4450,4453
1138,2,direct_actor,"What's that, Junior?",72.LFL,72,95,-1,-1,0x14,4658,4661
1139,11,direct_actor,Trust you?  I could be shot for letting you pass!,72.LFL,72,95,-1,-1,0x14,4705,4708
1140,11,direct_actor,"Well, <CTRL2>",72.LFL,72,95,-1,-1,0x14,4952,4955
1141,11,direct_actor,I still can't let you by.,72.LFL,72,95,-1,-1,0x14,4979,4982
1142,11,direct_actor,"Well^ on second thought, you may go.",72.LFL,72,95,-1,-1,0x14,5160,5163
1143,11,direct_actor,Very well^,72.LFL,72,95,-1,-1,0x14,5206,5209
1144,11,direct_actor,You!  The Gestapo agent in the car!  Please come here.,72.LFL,72,95,-1,-1,0x14,5225,5228
1145,2,direct_actor,"Gestapo?  Where!?  Look out, Junior!",72.LFL,72,95,-1,-1,0x14,5284,5287
1146,1,ego,Dad!  <CTRL2>,72.LFL,72,95,-1,-1,0xD8,5325,5327
1147,11,direct_actor,What?!,72.LFL,72,95,-1,-1,0x14,5340,5343
1148,11,direct_actor,Nice try^<CTRL2>,72.LFL,72,95,-1,-1,0x14,5374,5377
1149,11,direct_actor,no laces.,72.LFL,72,95,-1,-1,0x14,5393,5396
1150,11,direct_actor,Marks?  A few Marks would be a poor substitute for a pass.,72.LFL,72,95,-1,-1,0x14,5439,5442
1151,11,direct_actor,But MANY Marks^,72.LFL,72,95,-1,-1,0x14,5502,5505
1152,11,direct_actor,You dare to bribe me?,72.LFL,72,95,-1,-1,0x14,5524,5527
1153,11,direct_actor,What?  Why you^,72.LFL,72,95,-1,-1,0x14,5734,5737
1154,11,direct_actor,Too late!,72.LFL,72,95,-1,-1,0x14,5756,5759
1155,11,direct_actor,A million Marks wouldn't change my mind!,72.LFL,72,95,-1,-1,0x14,5790,5793
1156,1,ego,"Well, maybe this will!",72.LFL,72,95,-1,-1,0xD8,5835,5837
1157,11,direct_actor,What good is an unsigned pass?!,72.LFL,72,95,-1,-1,0x14,5974,5977
1158,11,direct_actor,Signed by the F\x81hrer?,72.LFL,72,95,-1,-1,0x14,6016,6019
1159,11,direct_actor,You may go at once!,72.LFL,72,95,-1,-1,0x14,6055,6058
1160,11,direct_actor,"A good book, but I'm not a collector like that officer<CTRL1>in the castle down the road.",72.LFL,72,95,-1,-1,0x14,6107,6110
1161,11,direct_actor,"So, you read the F\x81hrer's book.  So have I.",72.LFL,72,95,-1,-1,0x14,6198,6201
1162,11,direct_actor,A first edition signed by the F\x81hrer?  Thank you!,72.LFL,72,95,-1,-1,0x14,6252,6255
1163,11,direct_actor,Move along.  Move along.,72.LFL,72,95,-1,-1,0x14,6252,6255
1164,11,direct_actor,That is not a pass either!  I will have to detain you both.,72.LFL,72,95,-1,-1,0x14,6342,6345
1165,1,ego,"Sure, we're not in a hurry.",72.LFL,72,95,-1,-1,0xD8,6406,6408
1166,11,direct_actor,That is not a pass!,72.LFL,72,95,-1,-1,0x14,6439,6442
1167,9,direct_actor,HEY!! WHO TURNED OUT THE LIGHTS!!,73.LFL,73,-1,837,-1,0x14,656,659
1168,255,direct_actor,TURN THE LIGHTS BACK ON!!!,73.LFL,73,-1,837,-1,0x14,694,699
1169,1,ego,They're already on.,73.LFL,73,-1,837,-1,0xD8,769,771
1170,1,ego,It's chained to the bell.,73.LFL,73,-1,836,-1,0xD8,50,52
1171,1,ego,It's a large bell used during fights.,73.LFL,73,-1,835,-1,0xD8,40,42
1172,1,ego,I have to use the mallet.,73.LFL,73,-1,835,-1,0xD8,133,135
1173,1,ego,Not in my good suit!  I'd get it all wrinkled and sweaty!,73.LFL,73,-1,831,-1,0xD8,35,37
1174,1,ego,The sign says: 'Locker Room',73.LFL,73,-1,834,-1,0xD8,47,49
1175,1,ego,There's no door here.,73.LFL,73,-1,834,-1,0xD8,83,85
1176,1,ego,It says: `Locker Room`,73.LFL,73,-1,947,-1,0xD8,28,30
1177,1,ego,The mallet's chained to the bell.,73.LFL,73,-1,-1,-1,0xD8,36,38
1178,9,direct_actor,"Hi, Dr. Jones.  How would you like me to spar with you?",73.LFL,73,111,-1,-1,0x14,17,20
1179,255,direct_actor,Ten minutes later^,73.LFL,73,111,-1,-1,0x14,603,608
1180,9,direct_actor,Want to go again?,73.LFL,73,111,-1,-1,0x14,648,651
1181,254,direct_actor,1. Turn on APU (switch L).,74.LFL,74,90,-1,-1,0x14,40,50
1182,254,direct_actor,2. Pump oil pressure handle (C),74.LFL,74,90,-1,-1,0x14,77,85
1183,254,direct_actor,three times.,74.LFL,74,90,-1,-1,0x14,117,125
1184,254,direct_actor,3. Turn on fuel pump (switch Q).,74.LFL,74,90,-1,-1,0x14,141,149
1185,254,direct_actor,4. Switch to tank with fuel in it (J).,74.LFL,74,90,-1,-1,0x14,182,190
1186,254,direct_actor,"5. Turn on both magnetos (I), push",74.LFL,74,90,-1,-1,0x14,229,237
1187,254,direct_actor,switch to far right position.,74.LFL,74,90,-1,-1,0x14,272,280
1188,254,direct_actor,6. Pull throttle out (E).,74.LFL,74,90,-1,-1,0x14,313,321
1189,254,direct_actor,7. Switch ignition on (O).,74.LFL,74,90,-1,-1,0x14,347,355
1190,254,direct_actor,"8. When APU meter (B) reaches 300,",74.LFL,74,90,-1,-1,0x14,382,390
1191,254,direct_actor,press ignition button (N).,74.LFL,74,90,-1,-1,0x14,425,433
1192,254,direct_actor,"`If ye would enter,",75.LFL,75,-1,-1,-1,0x14,137,147
1193,254,direct_actor,follow the,75.LFL,75,-1,-1,-1,0x14,167,177
1194,254,direct_actor,first,75.LFL,75,-1,-1,-1,0x14,196,199
1195,254,direct_actor,second,75.LFL,75,-1,-1,-1,0x14,215,218
1196,254,direct_actor,third,75.LFL,75,-1,-1,-1,0x14,235,238
1197,254,direct_actor,on the,75.LFL,75,-1,-1,-1,0x14,247,257
1198,254,direct_actor,left.`,75.LFL,75,-1,-1,-1,0x14,272,275
1199,254,direct_actor,right.`,75.LFL,75,-1,-1,-1,0x14,292,295
1200,254,direct_actor,Note the particular,75.LFL,75,-1,-1,-1,0x14,306,314
1201,254,direct_actor,care taken in drawing,75.LFL,75,-1,-1,-1,0x14,334,342
1202,254,direct_actor,"the shield, the",75.LFL,75,-1,-1,-1,0x14,364,372
1203,254,direct_actor,"areas above it,",75.LFL,75,-1,-1,-1,0x14,388,396
1204,254,direct_actor,and the angels.,75.LFL,75,-1,-1,-1,0x14,412,420
1205,254,direct_actor,The cryptic message,75.LFL,75,-1,-1,-1,0x14,436,444
1206,254,direct_actor,below seems to have,75.LFL,75,-1,-1,-1,0x14,464,472
1207,254,direct_actor,something to do with,75.LFL,75,-1,-1,-1,0x14,492,500
1208,254,direct_actor,Roman numerals and,75.LFL,75,-1,-1,-1,0x14,521,529
1209,254,direct_actor,stone pillars.,75.LFL,75,-1,-1,-1,0x14,548,556
1210,1,ego,I have <INT:246> marks.,76.LFL,76,-1,842,-1,0xD8,51,53
1211,1,ego,It's a pocketful of coins.,76.LFL,76,-1,843,-1,0xD8,32,34
1212,254,direct_actor,"BARNETT COLLEGE,",76.LFL,76,1,-1,-1,0x14,609,620
1213,254,direct_actor,"NEW YORK,",76.LFL,76,1,-1,-1,0x14,637,646
1214,254,direct_actor,1938,76.LFL,76,1,-1,-1,0x14,656,665
1215,1,ego,Hello Marcus!,76.LFL,76,1,-1,-1,0xD8,762,764
1216,4,direct_actor,Indy!!  You're back!,76.LFL,76,1,-1,-1,0x14,799,802
1217,1,ego,Yes!  And I have the Cross of Coronado!!,76.LFL,76,1,-1,-1,0xD8,824,826
1218,4,direct_actor,Wonderful!  I know how long you've been looking for that.,76.LFL,76,1,-1,-1,0x14,868,871
1219,1,ego,All my life!,76.LFL,76,1,-1,-1,0xD8,930,932
1220,4,direct_actor,Indy!  Why are you all wet?,76.LFL,76,1,-1,-1,0x14,964,967
1221,1,ego,I really have to get out of these wet clothes!,76.LFL,76,1,-1,-1,0xD8,1037,1039
1222,1,ego,It's too dark to see it.,76.LFL,76,2,-1,-1,0xD8,336,338
1223,1,ego,I can't reach it.,76.LFL,76,2,-1,-1,0xD8,666,668
1224,1,ego,It doesn't seem to open.,76.LFL,76,3,-1,-1,0xD8,17,19
1225,1,ego,I can't move it.,76.LFL,76,3,-1,-1,0xD8,67,69
1226,1,ego,I don't see anything special about it.,76.LFL,76,3,-1,-1,0xD8,96,98
1227,1,ego,I can't pick that up.,76.LFL,76,3,-1,-1,0xD8,147,149
1228,1,ego,That doesn't seem to work.,76.LFL,76,3,-1,-1,0xD8,174,176
1229,1,ego,<VERB:16385>,76.LFL,76,18,-1,-1,0xD8,104,106
1230,1,ego,Take <CTRL2>,76.LFL,76,18,-1,-1,0xD8,175,177
1231,1,ego,these<CTRL2>,76.LFL,76,18,-1,-1,0xD8,194,196
1232,1,ego,this<CTRL2>,76.LFL,76,18,-1,-1,0xD8,207,209
1233,1,ego,money.,76.LFL,76,18,-1,-1,0xD8,223,225
1234,1,ego,<NAME:16387>.,76.LFL,76,18,-1,-1,0xD8,236,238
1235,255,direct_actor,Text speed <INT:66>,76.LFL,76,24,-1,-1,0x14,121,131
1236,255,direct_actor,Version <STR:53>,76.LFL,76,24,-1,-1,0x14,162,172
1237,255,direct_actor,Machine Rating <INT:6>,76.LFL,76,24,-1,-1,0x14,195,205
1238,1,ego,"Hi, I'm Indiana Jones.  Welcome to my game.",76.LFL,76,119,-1,-1,0xD8,418,420
1239,1,ego,You can press F5 at any time to save your game progress.,76.LFL,76,119,-1,-1,0xD8,418,420
1240,1,ego,It's already <CTRL2>,76.LFL,76,123,-1,-1,0xD8,0,2
1241,1,ego,open.,76.LFL,76,123,-1,-1,0xD8,25,27
1242,1,ego,closed.,76.LFL,76,123,-1,-1,0xD8,43,45
1243,1,ego,I'm not leaving without my father!,77.LFL,77,-1,847,-1,0xD8,42,44
1244,1,ego,"Get in, Dad!  We're going to Iskenderun!",77.LFL,77,-1,847,-1,0xD8,84,86
1245,2,direct_actor,"No, Junior.  We're going to Berlin.",77.LFL,77,-1,847,-1,0x14,155,158
1246,2,direct_actor,We have to get the diary back!  We won't survive the<CTRL1>three tests of faith without it.,77.LFL,77,-1,847,-1,0x14,209,212
1247,1,ego,All right.,77.LFL,77,-1,847,-1,0xD8,300,302
1248,1,ego,It doesn't seem to budge.,77.LFL,77,-1,850,-1,0xD8,35,37
1249,1,ego,We have to travel light.,77.LFL,77,-1,-1,-1,0xD8,66,68
1250,1,ego,I left all that baggage behind.,77.LFL,77,-1,-1,-1,0xD8,66,68
1251,1,ego,I'd better not^,77.LFL,77,-1,-1,-1,0xD8,3,5
1252,1,ego,^there're about 30 Nazi soldiers looking for us!,77.LFL,77,-1,-1,-1,0xD8,33,35
1253,255,direct_actor,The shield is the second marker Donovan spoke of!,78.LFL,78,-1,-1,-1,0x14,55,60
1254,255,direct_actor,Let's see^,78.LFL,78,-1,-1,-1,0x14,116,119
1255,255,direct_actor,It mentions the ancient city of Alexandretta!,78.LFL,78,-1,-1,-1,0x14,116,119
1256,255,direct_actor,"Today, the city of Iskenderun is built on its ruins.",78.LFL,78,-1,-1,-1,0x14,116,119
1257,255,direct_actor,We'll find the Grail near there!,78.LFL,78,-1,-1,-1,0x14,116,119
1258,255,direct_actor,We have to go to Iskenderun on the Mediterranean coast.,78.LFL,78,-1,-1,-1,0x14,268,273
1259,254,direct_actor,TM & \x13\x12 1990 LucasArts Entertainment Company.,79.LFL,79,-1,-1,-1,0x14,72,83
1260,254,direct_actor,All Rights Reserved.,79.LFL,79,-1,-1,-1,0x14,129,138
1261,255,direct_actor,Dad!  How'd you get here before me?,80.LFL,80,-1,-1,-1,0x14,31,36
1262,255,direct_actor,"I didn't know you could fly a plane, Junior!",80.LFL,80,-1,-1,-1,0x14,84,87
1263,255,direct_actor,"Fly, yes.  Land, no.",80.LFL,80,-1,-1,-1,0x14,151,154
1264,255,direct_actor,Hold on!,80.LFL,80,-1,-1,-1,0x14,176,179
1265,1,ego,It says:,81.LFL,81,-1,860,-1,0xD8,28,30
1266,1,ego,"If thou thinkest life is but a game, be warned:<CTRL1>beyond this point, THOU CANST NOT BE SAVED!",81.LFL,81,-1,860,-1,0xD8,28,30
1267,1,ego,It looks like your standard Grail Temple.,81.LFL,81,-1,858,-1,0xD8,42,44
1268,1,ego,It's too far away.,81.LFL,81,-1,858,-1,0xD8,92,94
1269,1,ego,We can't leave!,81.LFL,81,-1,859,-1,0xD8,35,37
1270,1,ego,"We still have to get the Grail, get the girl,<CTRL1>and not fall in the lava pit.",81.LFL,81,-1,859,-1,0xD8,35,37
1271,1,ego,Hey you two!!  Every moment counts!,81.LFL,81,-1,-1,-1,0xD8,62,64
1272,1,direct_actor,"According to the map in your Grail Diary, this is the place.",81.LFL,81,-1,-1,-1,0x14,198,201
1273,2,direct_actor,We are like the heroes of the Arthurian legend:,81.LFL,81,-1,-1,-1,0x14,269,272
1274,2,direct_actor,"You are Galahad, the valiant knight.",81.LFL,81,-1,-1,-1,0x14,269,272
1275,2,direct_actor,"And I, his father Lancelot, who was turned away.",81.LFL,81,-1,-1,-1,0x14,269,272
1276,2,direct_actor,He was found un^,81.LFL,81,-1,-1,-1,0x14,409,412
1277,4,direct_actor,Henry!  Indy!  It's good to see you again!,81.LFL,81,-1,-1,-1,0x14,436,439
1278,255,direct_actor,Marcus!  <CTRL2>,81.LFL,81,-1,-1,-1,0x14,495,500
1279,1,direct_actor,And why are you all dirty?,81.LFL,81,-1,-1,-1,0x14,541,544
1280,4,direct_actor,Don't ask.,81.LFL,81,-1,-1,-1,0x14,609,612
1281,2,direct_actor,"So!  Marcus, my old friend, how have you been^",81.LFL,81,-1,-1,-1,0x14,662,665
1282,1,ego,It says `Only the penitent man will pass.`,81.LFL,81,130,-1,-1,0xD8,12,14
1283,1,ego,The challenges will number three.,81.LFL,81,130,-1,-1,0xD8,69,71
1284,1,ego,"First, the Breath of God; only the penitent man will pass.",81.LFL,81,130,-1,-1,0xD8,69,71
1285,1,ego,"Second, the Word of God; only in the footsteps of God will<CTRL1>he proceed.",81.LFL,81,130,-1,-1,0xD8,69,71
1286,1,ego,"Third, the Path of God; only in the leap from the lion's head<CTRL1>will he prove his worth.",81.LFL,81,130,-1,-1,0xD8,239,241
1287,1,direct_actor,It's so deep I can't see the bottom.,82.LFL,82,-1,864,-1,0x14,67,70
1288,1,direct_actor,I don't think that would be wise.,82.LFL,82,-1,873,-1,0x14,96,99
1289,1,ego,It looks like the Holy Grail.,82.LFL,82,-1,873,-1,0xD8,134,136
1290,1,direct_actor,"Yep, this is the place.",82.LFL,82,-1,-1,-1,0x14,107,110
1291,5,direct_actor,"Ah, Indiana Jones, you're just in time.",82.LFL,82,-1,-1,-1,0x14,211,214
1292,5,direct_actor,It seems I have run out of volunteers.,82.LFL,82,-1,-1,-1,0x14,211,214
1293,1,direct_actor,"Donovan, Donovan, Donovan.",82.LFL,82,-1,-1,-1,0x14,295,298
1294,1,direct_actor,"There is nothing, absolutely NOTHING that could<CTRL1>convince me to get the Grail for YOUR purposes.",82.LFL,82,-1,-1,-1,0x14,295,298
1295,1,direct_actor,Except maybe that.,82.LFL,82,-1,-1,-1,0x14,527,530
1296,5,direct_actor,I thought you'd see it my way.,82.LFL,82,-1,-1,-1,0x14,571,574
1297,5,direct_actor,The only thing that can save your father now<CTRL1>is the healing power of the Grail.,82.LFL,82,-1,-1,-1,0x14,571,574
1298,5,direct_actor,"I suggest you hurry, Dr. Jones.",82.LFL,82,-1,-1,-1,0x14,688,691
1299,2,direct_actor,Junior.  Remember my Diary.  The three trials!,82.LFL,82,-1,-1,-1,0x14,724,727
1300,1,direct_actor,"Hang on, Dad.  I'll be back as fast as I can.",82.LFL,82,-1,-1,-1,0x14,779,782
1301,1,direct_actor,Be back in a jiffy!,82.LFL,82,-1,-1,-1,0x14,834,837
1302,1,ego,But what happened to Donovan?,82.LFL,82,-1,-1,-1,0xD8,97,99
1303,1,ego,And DON'T say `Don't ask`!!,82.LFL,82,-1,-1,-1,0xD8,97,99
1304,3,direct_actor,"He was so eager to follow you, he just lost his head.",82.LFL,82,-1,-1,-1,0x14,159,162
1305,2,direct_actor,The Grail!,82.LFL,82,-1,-1,-1,0x14,481,484
1306,2,direct_actor,"You did it, Junior!",82.LFL,82,-1,-1,-1,0x14,516,519
1307,1,direct_actor,"No Dad, YOU did it.  I just followed your Diary.",82.LFL,82,-1,-1,-1,0x14,540,543
1308,2,direct_actor,And the third brother?  Still alive?,82.LFL,82,-1,-1,-1,0x14,593,596
1309,1,direct_actor,Yes.  Even after seven centuries.,82.LFL,82,-1,-1,-1,0x14,634,637
1310,2,direct_actor,Then it DOES grant immortality!,82.LFL,82,-1,-1,-1,0x14,675,678
1311,2,direct_actor,All these years.  My quest is at an end.,82.LFL,82,-1,-1,-1,0x14,711,714
1312,2,direct_actor,"But you found it, son.  Its destiny is in your hands now.",82.LFL,82,-1,-1,-1,0x14,764,767
1313,2,direct_actor,"Marcus, my old friend.  I haven't thanked you yet.",82.LFL,82,-1,-1,-1,0x14,859,862
1314,10,direct_actor,Remember the price of immortality.,82.LFL,82,-1,-1,-1,0x14,1121,1124
1315,10,direct_actor,The Grail cannot pass beyond the Great Seal!,82.LFL,82,-1,-1,-1,0x14,1121,1124
1316,10,direct_actor,I give you my thanks.,82.LFL,82,-1,-1,-1,0x14,6,9
1317,10,direct_actor,I see you indeed have the heart of a true Knight.,82.LFL,82,-1,-1,-1,0x14,6,9
1318,10,direct_actor,You should have seen the wreck this place was in<CTRL1>after the last guys left.,82.LFL,82,-1,-1,-1,0x14,106,109
1319,10,direct_actor,"Your nobility has kept the Grail safe, and this<CTRL1>Temple unspoiled.",82.LFL,82,-1,-1,-1,0x14,188,191
1320,10,direct_actor,May you find your true path.,82.LFL,82,-1,-1,-1,0x14,188,191
1321,10,direct_actor,"Of course, I'll be picking this place up for years^",82.LFL,82,-1,-1,-1,0x14,315,318
1322,10,direct_actor,But now you must go.  I fear I have a Herculean<CTRL1>task yet before me.,82.LFL,82,-1,-1,-1,0x14,373,376
1323,10,direct_actor,Now where was that broom?,82.LFL,82,-1,-1,-1,0x14,373,376
1324,3,direct_actor,We could have taken the Grail from this place.,82.LFL,82,-1,-1,-1,0x14,537,540
1325,3,direct_actor,"It could have been ours, Indy.",82.LFL,82,-1,-1,-1,0x14,537,540
1326,1,direct_actor,Don't bet on it.,82.LFL,82,-1,-1,-1,0x14,659,662
1327,1,direct_actor,"That may be your game plan, Elsa, but<CTRL1>I won't play it that way.",82.LFL,82,-1,-1,-1,0x14,682,685
1328,1,direct_actor,"Elsa, NO!!!",82.LFL,82,-1,-1,-1,0x14,89,92
1329,1,direct_actor,The Grail must remain here!,82.LFL,82,-1,-1,-1,0x14,89,92
1330,3,direct_actor,"But Indy, the Grail, it can be ours!",82.LFL,82,-1,-1,-1,0x14,144,147
1331,1,direct_actor,You heard the Knight.  It cannot pass beyond the seal.,82.LFL,82,-1,-1,-1,0x14,185,188
1332,3,direct_actor,No!  I don't believe it!  I won't lose it now!,82.LFL,82,-1,-1,-1,0x14,244,247
1333,1,direct_actor,"Nice going, Elsa.",82.LFL,82,-1,-1,-1,0x14,350,353
1334,3,direct_actor,I could have gotten the Grail out of here.,82.LFL,82,-1,-1,-1,0x14,209,212
1335,3,direct_actor,Indiana.  You should have let me take the Grail.,82.LFL,82,-1,-1,-1,0x14,279,282
1336,10,direct_actor,I think his fate was in^,82.LFL,82,-1,-1,-1,0x14,332,335
1337,10,direct_actor,^other hands.,82.LFL,82,-1,-1,-1,0x14,366,369
1338,2,direct_actor,"That was a just and noble thing you did, Junior.",82.LFL,82,65,-1,-1,0x14,25,28
1339,4,direct_actor,What is all this Junior talk?,82.LFL,82,65,-1,-1,0x14,104,107
1340,2,direct_actor,That's his name:,82.LFL,82,65,-1,-1,0x14,138,141
1341,2,direct_actor,"Henry Jones, Jr.",82.LFL,82,65,-1,-1,0x14,138,141
1342,1,direct_actor,I like Indiana.,82.LFL,82,65,-1,-1,0x14,177,180
1343,2,direct_actor,We named the DOG Indiana!,82.LFL,82,65,-1,-1,0x14,197,200
1344,2,direct_actor,"We named YOU Henry, Jr.",82.LFL,82,65,-1,-1,0x14,197,200
1345,4,direct_actor,"Come to think of it, my father had a cat named `Marcus`.",82.LFL,82,65,-1,-1,0x14,252,255
1346,3,direct_actor,Hmm.  Wasn't my father's secretary named `Elsa`?,82.LFL,82,65,-1,-1,0x14,324,327
1347,2,direct_actor,Enough!  Let's go home.,82.LFL,82,65,-1,-1,0x14,377,380
1348,2,direct_actor,I think I'll start a Dead Sea Scrolls Diary.,82.LFL,82,65,-1,-1,0x14,377,380
1349,4,direct_actor,"Everybody, follow me, I know the way!",82.LFL,82,65,-1,-1,0x14,451,454
1350,4,direct_actor,"No, that's not right.",82.LFL,82,65,-1,-1,0x14,560,563
1351,2,direct_actor,Junior!  Why didn't you listen!,82.LFL,82,65,-1,-1,0x14,620,623
1352,255,direct_actor,Don't call me JUUUUNIOOOOOooooooorrrrr^,82.LFL,82,65,-1,-1,0x14,656,661
1353,3,direct_actor,"Oh, Indy!",82.LFL,82,65,-1,-1,0x14,716,719
1354,3,direct_actor,"If only you'd let me try, I could have taken the Grail<CTRL1>for the two of us!",82.LFL,82,65,-1,-1,0x14,716,719
1355,2,direct_actor,The Grail is not a prize to be won.,82.LFL,82,65,-1,-1,0x14,815,818
1356,2,direct_actor,Junior knows that now.,82.LFL,82,65,-1,-1,0x14,815,818
1357,255,direct_actor,Don't bet on it. <CTRL2>,82.LFL,82,65,-1,-1,0x14,888,893
1358,2,direct_actor,Well this is just grand^,82.LFL,82,65,-1,-1,0x14,995,998
1359,2,direct_actor,"We meet a living veteran of the Crusades, steal his Grail,",82.LFL,82,65,-1,-1,0x14,995,998
1360,2,direct_actor,and then completely destroy his temple!,82.LFL,82,65,-1,-1,0x14,995,998
1361,2,direct_actor,All in the name of Archaeology?,82.LFL,82,65,-1,-1,0x14,995,998
1362,2,direct_actor,I will never do anything like this again.,82.LFL,82,65,-1,-1,0x14,995,998
1363,1,direct_actor,"Hey Dad, I think the Knight muttered something about his<CTRL1>friend, Ponce, who's living in Florida!",82.LFL,82,65,-1,-1,0x14,1201,1204
1364,2,direct_actor,Let's go find him!!!,82.LFL,82,65,-1,-1,0x14,1303,1306
1365,2,direct_actor,"Son, I'm proud of you.",82.LFL,82,65,-1,-1,0x14,1330,1333
1366,2,direct_actor,The quest for the Grail is the quest for the sacred part<CTRL1>in each of us.,82.LFL,82,65,-1,-1,0x14,1330,1333
1367,2,direct_actor,I can see that you found something more than just<CTRL1>a prize to be won.,82.LFL,82,65,-1,-1,0x14,1330,1333
1368,1,direct_actor,"And what did you find, Dad?",82.LFL,82,65,-1,-1,0x14,1502,1505
1369,2,direct_actor,Enlightenment.,82.LFL,82,65,-1,-1,0x14,1541,1544
1370,2,direct_actor,"Let's go, son.",82.LFL,82,65,-1,-1,0x14,1563,1566
1371,1,ego,"I can't go back, I've got to get the Grail.",83.LFL,83,-1,876,-1,0xD8,32,34
1372,0,direct_actor,The penitent man is humble before God^,83.LFL,83,-1,-1,-1,0x14,39,72
1373,1,ego,Kneel!,83.LFL,83,-1,-1,-1,0xD8,159,161
1374,1,ego,I'm through!,83.LFL,83,-1,-1,-1,0xD8,298,300
1375,1,ego,Penitent^,83.LFL,83,-1,-1,-1,0xD8,14,16
1376,1,ego,`Only the penitent man will pass.`,83.LFL,83,-1,-1,-1,0xD8,29,31
1377,1,ego,I can't jump there,84.LFL,84,-1,-1,-1,0xD8,149,151
1378,1,ego,In Olde English<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,8,10
1379,1,ego,In Latin<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,38,40
1380,1,ego,In Etaskrit<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,61,63
1381,1,ego,In Porcinum-Atinlay<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,87,89
1382,1,ego,In Tuskin<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,121,123
1383,1,ego,In Vaachi<CTRL2>,84.LFL,84,-1,-1,-1,0xD8,145,147
1384,1,ego,", Jehovah is spelled `<STR:53>`.",84.LFL,84,-1,-1,-1,0xD8,167,169
1385,255,direct_actor,Indy!!!  Hurry up!  Your father is getting worse!!,85.LFL,85,-1,-1,-1,0x14,32,37
1386,1,direct_actor,I know Marcus!  I'm hurrying!,85.LFL,85,-1,-1,-1,0x14,96,99
1387,1,ego,I have to test the Grail before returning.,86.LFL,86,-1,881,-1,0xD8,35,37
1388,1,ego,I have to find the correct Grail first.,86.LFL,86,-1,881,-1,0xD8,83,85
1389,1,ego,Boy am I thirsty.,86.LFL,86,-1,898,-1,0xD8,37,39
1390,10,direct_actor,I knew you would come.,86.LFL,86,-1,-1,-1,0x14,74,77
1391,1,direct_actor,Who are you?,86.LFL,86,-1,-1,-1,0x14,109,112
1392,10,direct_actor,I am the last of three brothers who swore an<CTRL1>oath to find the Grail and guard it.,86.LFL,86,-1,-1,-1,0x14,126,129
1393,1,direct_actor,That was seven hundred years ago.,86.LFL,86,-1,-1,-1,0x14,213,216
1394,10,direct_actor,You are strangely dressed for a knight.,86.LFL,86,-1,-1,-1,0x14,251,254
1395,1,direct_actor,Me?  I'm no knight.  What do you mean?,86.LFL,86,-1,-1,-1,0x14,295,298
1396,10,direct_actor,It is no matter.  You proved your worthiness by passing<CTRL1>the trials.  The honor of guarding the Grail is yours.,86.LFL,86,-1,-1,-1,0x14,338,341
1397,1,direct_actor,"But you don't understand!  My father is wounded,<CTRL1>here in the Temple.",86.LFL,86,-1,-1,-1,0x14,454,457
1398,1,direct_actor,"I've got to find the Grail, or he'll die!",86.LFL,86,-1,-1,-1,0x14,454,457
1399,10,direct_actor,Very well.  I see that your intentions are pure.,86.LFL,86,-1,-1,-1,0x14,594,597
1400,10,direct_actor,Choose.,86.LFL,86,-1,-1,-1,0x14,594,597
1401,1,ego,I'd better make sure this is the right one.,86.LFL,86,122,-1,-1,0xD8,43,45
